;FINANCIALCONTRACTID;SOURCESYSTEM;BUSINESSPARTNERID2;DESCRIPTION;COMPANYROLE;COUNTERPARTYROLE;GOVERNINGLAWCOUNTRY;SIGNINGDATE;BANKINGBOOKORTRADINGBOOK;ASSOCIATEDPROJECT;AGREEDSTARTDATE;CLOSINGDATE;SEGREGATIONTYPE;CURRENCY3;ACCOUNTOPENINGDATE3;BUSINESSPARTNER
2043;1877;SAP_BCA;5877;CheckingAccount;BankManagingAccount;AccountHolder;US;27.03.2014;Banking;;27.03.2014;;;USD;27.03.2014;
2044;2569;SAP_BCA;6569;CheckingAccount;BankManagingAccount;AccountHolder;US;01.02.2012;Banking;;01.02.2012;;;USD;01.02.2012;
2045;1878;SAP_BCA;5878;CheckingAccount;BankManagingAccount;AccountHolder;US;27.08.2014;Banking;;27.08.2014;;;USD;27.08.2014;
2046;2570;SAP_BCA;6570;CheckingAccount;BankManagingAccount;AccountHolder;US;10.09.2014;Banking;;10.09.2014;;;USD;10.09.2014;
2047;1879;SAP_BCA;5879;CheckingAccount;BankManagingAccount;AccountHolder;US;24.03.2017;Banking;;24.03.2017;;;USD;24.03.2017;
2048;2571;SAP_BCA;6571;CheckingAccount;BankManagingAccount;AccountHolder;US;01.11.2012;Banking;;01.11.2012;;;USD;01.11.2012;
2049;1880;SAP_BCA;5880;CheckingAccount;BankManagingAccount;AccountHolder;US;04.03.2015;Banking;;04.03.2015;;;USD;04.03.2015;
2050;2572;SAP_BCA;6572;CheckingAccount;BankManagingAccount;AccountHolder;US;09.10.2016;Banking;;09.10.2016;;;USD;09.10.2016;
2051;1881;SAP_BCA;5881;CheckingAccount;BankManagingAccount;AccountHolder;US;22.11.2014;Banking;;22.11.2014;;;USD;22.11.2014;
2052;2573;SAP_BCA;6573;CheckingAccount;BankManagingAccount;AccountHolder;US;08.11.2013;Banking;;08.11.2013;;;USD;08.11.2013;
2053;2574;SAP_BCA;6574;CheckingAccount;BankManagingAccount;AccountHolder;US;05.01.2017;Banking;;05.01.2017;;;USD;05.01.2017;
2054;1882;SAP_BCA;5882;CheckingAccount;BankManagingAccount;AccountHolder;US;02.07.2015;Banking;;02.07.2015;;;USD;02.07.2015;
2055;2575;SAP_BCA;6575;CheckingAccount;BankManagingAccount;AccountHolder;US;15.01.2015;Banking;;15.01.2015;;;USD;15.01.2015;
2056;2576;SAP_BCA;6576;CheckingAccount;BankManagingAccount;AccountHolder;US;03.03.2016;Banking;;03.03.2016;;;USD;03.03.2016;
2057;1883;SAP_BCA;5883;CheckingAccount;BankManagingAccount;AccountHolder;US;22.05.2015;Banking;;22.05.2015;;;USD;22.05.2015;
2058;2577;SAP_BCA;6577;CheckingAccount;BankManagingAccount;AccountHolder;US;22.05.2016;Banking;;22.05.2016;;;USD;22.05.2016;
2059;2578;SAP_BCA;6578;CheckingAccount;BankManagingAccount;AccountHolder;US;20.12.2015;Banking;;20.12.2015;;;USD;20.12.2015;
2060;1884;SAP_BCA;5884;CheckingAccount;BankManagingAccount;AccountHolder;US;01.03.2015;Banking;;01.03.2015;;;USD;01.03.2015;
2061;2579;SAP_BCA;6579;CheckingAccount;BankManagingAccount;AccountHolder;US;04.12.2015;Banking;;04.12.2015;;;USD;04.12.2015;
2062;1885;SAP_BCA;5885;CheckingAccount;BankManagingAccount;AccountHolder;US;30.01.2013;Banking;;30.01.2013;;;USD;30.01.2013;
2063;2580;SAP_BCA;6580;CheckingAccount;BankManagingAccount;AccountHolder;US;26.04.2013;Banking;;26.04.2013;;;USD;26.04.2013;
2064;1886;SAP_BCA;5886;CheckingAccount;BankManagingAccount;AccountHolder;US;03.09.2014;Banking;;03.09.2014;;;USD;03.09.2014;
2065;2581;SAP_BCA;6581;CheckingAccount;BankManagingAccount;AccountHolder;US;23.05.2017;Banking;;23.05.2017;;;USD;23.05.2017;
2066;1887;SAP_BCA;5887;CheckingAccount;BankManagingAccount;AccountHolder;US;23.01.2014;Banking;;23.01.2014;;;USD;23.01.2014;
2067;100000001;CARDSYSTEM;5001;CardAgreement;CardIssuer;MainCardHolder;US;16.07.2016;Banking;;16.07.2016;;;USD;;
2068;1888;SAP_BCA;5888;CheckingAccount;BankManagingAccount;AccountHolder;US;01.03.2016;Banking;;01.03.2016;;;USD;01.03.2016;
2069;100000002;CARDSYSTEM;5002;CardAgreement;CardIssuer;MainCardHolder;US;15.06.2013;Banking;;15.06.2013;;;USD;;
2070;1889;SAP_BCA;5889;CheckingAccount;BankManagingAccount;AccountHolder;US;12.06.2016;Banking;;12.06.2016;;;USD;12.06.2016;
2071;100000003;CARDSYSTEM;5003;CardAgreement;CardIssuer;MainCardHolder;US;02.11.2012;Banking;;02.11.2012;;;USD;;
2072;1890;SAP_BCA;5890;CheckingAccount;BankManagingAccount;AccountHolder;US;27.09.2013;Banking;;27.09.2013;;;USD;27.09.2013;
2073;1891;SAP_BCA;5891;CheckingAccount;BankManagingAccount;AccountHolder;US;15.05.2014;Banking;;15.05.2014;;;USD;15.05.2014;
2074;1892;SAP_BCA;5892;CheckingAccount;BankManagingAccount;AccountHolder;US;26.11.2014;Banking;;26.11.2014;;;USD;26.11.2014;
2075;1893;SAP_BCA;5893;CheckingAccount;BankManagingAccount;AccountHolder;US;20.08.2014;Banking;;20.08.2014;;;USD;20.08.2014;
2076;1894;SAP_BCA;5894;CheckingAccount;BankManagingAccount;AccountHolder;US;16.06.2016;Banking;;16.06.2016;;;USD;16.06.2016;
2077;1895;SAP_BCA;5895;CheckingAccount;BankManagingAccount;AccountHolder;US;19.03.2015;Banking;;19.03.2015;;;USD;19.03.2015;
2078;1896;SAP_BCA;5896;CheckingAccount;BankManagingAccount;AccountHolder;US;21.03.2015;Banking;;21.03.2015;;;USD;21.03.2015;
2079;1897;SAP_BCA;5897;CheckingAccount;BankManagingAccount;AccountHolder;US;28.04.2015;Banking;;28.04.2015;;;USD;28.04.2015;
2080;1898;SAP_BCA;5898;CheckingAccount;BankManagingAccount;AccountHolder;US;16.04.2017;Banking;;16.04.2017;;;USD;16.04.2017;
2081;1899;SAP_BCA;5899;CheckingAccount;BankManagingAccount;AccountHolder;US;19.01.2017;Banking;;19.01.2017;;;USD;19.01.2017;
2082;1900;SAP_BCA;5900;CheckingAccount;BankManagingAccount;AccountHolder;US;07.10.2016;Banking;;07.10.2016;;;USD;07.10.2016;
2083;1901;SAP_BCA;5901;CheckingAccount;BankManagingAccount;AccountHolder;US;18.12.2015;Banking;;18.12.2015;;;USD;18.12.2015;
2084;1902;SAP_BCA;5902;CheckingAccount;BankManagingAccount;AccountHolder;US;10.03.2012;Banking;;10.03.2012;;;USD;10.03.2012;
2085;1903;SAP_BCA;5903;CheckingAccount;BankManagingAccount;AccountHolder;US;28.03.2012;Banking;;28.03.2012;;;USD;28.03.2012;
2086;1904;SAP_BCA;5904;CheckingAccount;BankManagingAccount;AccountHolder;US;03.10.2016;Banking;;03.10.2016;;;USD;03.10.2016;
2087;1905;SAP_BCA;5905;CheckingAccount;BankManagingAccount;AccountHolder;US;04.04.2014;Banking;;04.04.2014;;;USD;04.04.2014;
2088;1906;SAP_BCA;5906;CheckingAccount;BankManagingAccount;AccountHolder;US;12.05.2016;Banking;;12.05.2016;;;USD;12.05.2016;
2089;1907;SAP_BCA;5907;CheckingAccount;BankManagingAccount;AccountHolder;US;14.06.2015;Banking;;14.06.2015;;;USD;14.06.2015;
2090;1908;SAP_BCA;5908;CheckingAccount;BankManagingAccount;AccountHolder;US;06.10.2012;Banking;;06.10.2012;;;USD;06.10.2012;
2091;1909;SAP_BCA;5909;CheckingAccount;BankManagingAccount;AccountHolder;US;09.11.2014;Banking;;09.11.2014;;;USD;09.11.2014;
2092;1910;SAP_BCA;5910;CheckingAccount;BankManagingAccount;AccountHolder;US;12.05.2017;Banking;;12.05.2017;;;USD;12.05.2017;
2093;1911;SAP_BCA;5911;CheckingAccount;BankManagingAccount;AccountHolder;US;12.02.2014;Banking;;12.02.2014;;;USD;12.02.2014;
2094;1912;SAP_BCA;5912;CheckingAccount;BankManagingAccount;AccountHolder;US;16.05.2015;Banking;;16.05.2015;;;USD;16.05.2015;
2095;1913;SAP_BCA;5913;CheckingAccount;BankManagingAccount;AccountHolder;US;11.08.2012;Banking;;11.08.2012;;;USD;11.08.2012;
2096;1914;SAP_BCA;5914;CheckingAccount;BankManagingAccount;AccountHolder;US;21.03.2015;Banking;;21.03.2015;;;USD;21.03.2015;
2097;1915;SAP_BCA;5915;CheckingAccount;BankManagingAccount;AccountHolder;US;18.04.2015;Banking;;18.04.2015;;;USD;18.04.2015;
2098;1916;SAP_BCA;5916;CheckingAccount;BankManagingAccount;AccountHolder;US;16.04.2012;Banking;;16.04.2012;;;USD;16.04.2012;
2099;1917;SAP_BCA;5917;CheckingAccount;BankManagingAccount;AccountHolder;US;12.05.2017;Banking;;12.05.2017;;;USD;12.05.2017;
2100;1918;SAP_BCA;5918;CheckingAccount;BankManagingAccount;AccountHolder;US;26.05.2015;Banking;;26.05.2015;;;USD;26.05.2015;
2101;1919;SAP_BCA;5919;CheckingAccount;BankManagingAccount;AccountHolder;US;24.10.2013;Banking;;24.10.2013;;;USD;24.10.2013;
2102;1920;SAP_BCA;5920;CheckingAccount;BankManagingAccount;AccountHolder;US;17.10.2015;Banking;;17.10.2015;;;USD;17.10.2015;
2103;1921;SAP_BCA;5921;CheckingAccount;BankManagingAccount;AccountHolder;US;20.07.2014;Banking;;20.07.2014;;;USD;20.07.2014;
2104;1922;SAP_BCA;5922;CheckingAccount;BankManagingAccount;AccountHolder;US;02.11.2016;Banking;;02.11.2016;;;USD;02.11.2016;
2105;1923;SAP_BCA;5923;CheckingAccount;BankManagingAccount;AccountHolder;US;25.05.2015;Banking;;25.05.2015;;;USD;25.05.2015;
2106;1924;SAP_BCA;5924;CheckingAccount;BankManagingAccount;AccountHolder;US;30.04.2017;Banking;;30.04.2017;;;USD;30.04.2017;
2107;1925;SAP_BCA;5925;CheckingAccount;BankManagingAccount;AccountHolder;US;11.11.2013;Banking;;11.11.2013;;;USD;11.11.2013;
2108;1926;SAP_BCA;5926;CheckingAccount;BankManagingAccount;AccountHolder;US;10.01.2016;Banking;;10.01.2016;;;USD;10.01.2016;
2109;1927;SAP_BCA;5927;CheckingAccount;BankManagingAccount;AccountHolder;US;19.04.2014;Banking;;19.04.2014;;;USD;19.04.2014;
2110;1928;SAP_BCA;5928;CheckingAccount;BankManagingAccount;AccountHolder;US;29.01.2017;Banking;;29.01.2017;;;USD;29.01.2017;
2111;1929;SAP_BCA;5929;CheckingAccount;BankManagingAccount;AccountHolder;US;08.06.2016;Banking;;08.06.2016;;;USD;08.06.2016;
2112;1930;SAP_BCA;5930;CheckingAccount;BankManagingAccount;AccountHolder;US;27.12.2015;Banking;;27.12.2015;;;USD;27.12.2015;
2113;1931;SAP_BCA;5931;CheckingAccount;BankManagingAccount;AccountHolder;US;24.02.2015;Banking;;24.02.2015;;;USD;24.02.2015;
2114;1932;SAP_BCA;5932;CheckingAccount;BankManagingAccount;AccountHolder;US;01.08.2012;Banking;;01.08.2012;;;USD;01.08.2012;
2115;1933;SAP_BCA;5933;CheckingAccount;BankManagingAccount;AccountHolder;US;12.02.2017;Banking;;12.02.2017;;;USD;12.02.2017;
2116;1934;SAP_BCA;5934;CheckingAccount;BankManagingAccount;AccountHolder;US;10.09.2013;Banking;;10.09.2013;;;USD;10.09.2013;
2117;1935;SAP_BCA;5935;CheckingAccount;BankManagingAccount;AccountHolder;US;24.12.2013;Banking;;24.12.2013;;;USD;24.12.2013;
2118;1936;SAP_BCA;5936;CheckingAccount;BankManagingAccount;AccountHolder;US;05.12.2012;Banking;;05.12.2012;;;USD;05.12.2012;
2119;1937;SAP_BCA;5937;CheckingAccount;BankManagingAccount;AccountHolder;US;11.02.2017;Banking;;11.02.2017;;;USD;11.02.2017;
2120;1938;SAP_BCA;5938;CheckingAccount;BankManagingAccount;AccountHolder;US;22.10.2013;Banking;;22.10.2013;;;USD;22.10.2013;
2121;1939;SAP_BCA;5939;CheckingAccount;BankManagingAccount;AccountHolder;US;22.08.2015;Banking;;22.08.2015;;;USD;22.08.2015;
2122;1940;SAP_BCA;5940;CheckingAccount;BankManagingAccount;AccountHolder;US;02.03.2016;Banking;;02.03.2016;;;USD;02.03.2016;
2123;1941;SAP_BCA;5941;CheckingAccount;BankManagingAccount;AccountHolder;US;04.03.2014;Banking;;04.03.2014;;;USD;04.03.2014;
2124;1942;SAP_BCA;5942;CheckingAccount;BankManagingAccount;AccountHolder;US;09.06.2016;Banking;;09.06.2016;;;USD;09.06.2016;
2125;1943;SAP_BCA;5943;CheckingAccount;BankManagingAccount;AccountHolder;US;17.12.2016;Banking;;17.12.2016;;;USD;17.12.2016;
2126;1944;SAP_BCA;5944;CheckingAccount;BankManagingAccount;AccountHolder;US;23.07.2015;Banking;;23.07.2015;;;USD;23.07.2015;
2127;1945;SAP_BCA;5945;CheckingAccount;BankManagingAccount;AccountHolder;US;13.12.2013;Banking;;13.12.2013;;;USD;13.12.2013;
2128;1946;SAP_BCA;5946;CheckingAccount;BankManagingAccount;AccountHolder;US;16.12.2016;Banking;;16.12.2016;;;USD;16.12.2016;
2129;1947;SAP_BCA;5947;CheckingAccount;BankManagingAccount;AccountHolder;US;03.07.2013;Banking;;03.07.2013;;;USD;03.07.2013;
2130;1948;SAP_BCA;5948;CheckingAccount;BankManagingAccount;AccountHolder;US;17.03.2012;Banking;;17.03.2012;;;USD;17.03.2012;
2131;1949;SAP_BCA;5949;CheckingAccount;BankManagingAccount;AccountHolder;US;24.12.2016;Banking;;24.12.2016;;;USD;24.12.2016;
2132;1950;SAP_BCA;5950;CheckingAccount;BankManagingAccount;AccountHolder;US;14.12.2015;Banking;;14.12.2015;;;USD;14.12.2015;
2133;1951;SAP_BCA;5951;CheckingAccount;BankManagingAccount;AccountHolder;US;07.06.2012;Banking;;07.06.2012;;;USD;07.06.2012;
2134;1952;SAP_BCA;5952;CheckingAccount;BankManagingAccount;AccountHolder;US;21.04.2013;Banking;;21.04.2013;;;USD;21.04.2013;
2135;1953;SAP_BCA;5953;CheckingAccount;BankManagingAccount;AccountHolder;US;06.11.2014;Banking;;06.11.2014;;;USD;06.11.2014;
2136;1954;SAP_BCA;5954;CheckingAccount;BankManagingAccount;AccountHolder;US;06.06.2012;Banking;;06.06.2012;;;USD;06.06.2012;
2137;1955;SAP_BCA;5955;CheckingAccount;BankManagingAccount;AccountHolder;US;23.04.2016;Banking;;23.04.2016;;;USD;23.04.2016;
2138;1956;SAP_BCA;5956;CheckingAccount;BankManagingAccount;AccountHolder;US;04.01.2017;Banking;;04.01.2017;;;USD;04.01.2017;
2139;1957;SAP_BCA;5957;CheckingAccount;BankManagingAccount;AccountHolder;US;12.04.2014;Banking;;12.04.2014;;;USD;12.04.2014;
2140;1958;SAP_BCA;5958;CheckingAccount;BankManagingAccount;AccountHolder;US;21.05.2017;Banking;;21.05.2017;;;USD;21.05.2017;
2141;1959;SAP_BCA;5959;CheckingAccount;BankManagingAccount;AccountHolder;US;30.08.2012;Banking;;30.08.2012;;;USD;30.08.2012;
2142;1960;SAP_BCA;5960;CheckingAccount;BankManagingAccount;AccountHolder;US;12.04.2012;Banking;;12.04.2012;;;USD;12.04.2012;
2143;1961;SAP_BCA;5961;CheckingAccount;BankManagingAccount;AccountHolder;US;29.03.2012;Banking;;29.03.2012;;;USD;29.03.2012;
2144;1962;SAP_BCA;5962;CheckingAccount;BankManagingAccount;AccountHolder;US;06.10.2014;Banking;;06.10.2014;;;USD;06.10.2014;
2145;1963;SAP_BCA;5963;CheckingAccount;BankManagingAccount;AccountHolder;US;17.02.2016;Banking;;17.02.2016;;;USD;17.02.2016;
2146;1964;SAP_BCA;5964;CheckingAccount;BankManagingAccount;AccountHolder;US;06.06.2014;Banking;;06.06.2014;;;USD;06.06.2014;
2147;1965;SAP_BCA;5965;CheckingAccount;BankManagingAccount;AccountHolder;US;13.06.2013;Banking;;13.06.2013;;;USD;13.06.2013;
2148;1966;SAP_BCA;5966;CheckingAccount;BankManagingAccount;AccountHolder;US;20.09.2016;Banking;;20.09.2016;;;USD;20.09.2016;
2149;1967;SAP_BCA;5967;CheckingAccount;BankManagingAccount;AccountHolder;US;25.04.2012;Banking;;25.04.2012;;;USD;25.04.2012;
2150;1968;SAP_BCA;5968;CheckingAccount;BankManagingAccount;AccountHolder;US;23.02.2013;Banking;;23.02.2013;;;USD;23.02.2013;
2151;1969;SAP_BCA;5969;CheckingAccount;BankManagingAccount;AccountHolder;US;31.03.2015;Banking;;31.03.2015;;;USD;31.03.2015;
2152;1970;SAP_BCA;5970;CheckingAccount;BankManagingAccount;AccountHolder;US;08.04.2013;Banking;;08.04.2013;;;USD;08.04.2013;
2153;1971;SAP_BCA;5971;CheckingAccount;BankManagingAccount;AccountHolder;US;29.11.2012;Banking;;29.11.2012;;;USD;29.11.2012;
2154;1972;SAP_BCA;5972;CheckingAccount;BankManagingAccount;AccountHolder;US;15.01.2017;Banking;;15.01.2017;;;USD;15.01.2017;
2155;1973;SAP_BCA;5973;CheckingAccount;BankManagingAccount;AccountHolder;US;19.09.2012;Banking;;19.09.2012;;;USD;19.09.2012;
2156;1974;SAP_BCA;5974;CheckingAccount;BankManagingAccount;AccountHolder;US;24.03.2016;Banking;;24.03.2016;;;USD;24.03.2016;
2157;1975;SAP_BCA;5975;CheckingAccount;BankManagingAccount;AccountHolder;US;26.07.2014;Banking;;26.07.2014;;;USD;26.07.2014;
2158;1976;SAP_BCA;5976;CheckingAccount;BankManagingAccount;AccountHolder;US;21.01.2015;Banking;;21.01.2015;;;USD;21.01.2015;
2159;1977;SAP_BCA;5977;CheckingAccount;BankManagingAccount;AccountHolder;US;15.02.2013;Banking;;15.02.2013;;;USD;15.02.2013;
2160;1978;SAP_BCA;5978;CheckingAccount;BankManagingAccount;AccountHolder;US;20.03.2016;Banking;;20.03.2016;;;USD;20.03.2016;
2161;1979;SAP_BCA;5979;CheckingAccount;BankManagingAccount;AccountHolder;US;02.07.2016;Banking;;02.07.2016;;;USD;02.07.2016;
2162;1980;SAP_BCA;5980;CheckingAccount;BankManagingAccount;AccountHolder;US;23.08.2015;Banking;;23.08.2015;;;USD;23.08.2015;
2163;1981;SAP_BCA;5981;CheckingAccount;BankManagingAccount;AccountHolder;US;27.05.2017;Banking;;27.05.2017;;;USD;27.05.2017;
2164;1982;SAP_BCA;5982;CheckingAccount;BankManagingAccount;AccountHolder;US;07.02.2017;Banking;;07.02.2017;;;USD;07.02.2017;
2165;1983;SAP_BCA;5983;CheckingAccount;BankManagingAccount;AccountHolder;US;21.07.2014;Banking;;21.07.2014;;;USD;21.07.2014;
2166;1984;SAP_BCA;5984;CheckingAccount;BankManagingAccount;AccountHolder;US;14.12.2012;Banking;;14.12.2012;;;USD;14.12.2012;
2167;1985;SAP_BCA;5985;CheckingAccount;BankManagingAccount;AccountHolder;US;04.11.2013;Banking;;04.11.2013;;;USD;04.11.2013;
2168;1986;SAP_BCA;5986;CheckingAccount;BankManagingAccount;AccountHolder;US;30.01.2012;Banking;;30.01.2012;;;USD;30.01.2012;
2169;1987;SAP_BCA;5987;CheckingAccount;BankManagingAccount;AccountHolder;US;30.03.2012;Banking;;30.03.2012;;;USD;30.03.2012;
2170;1988;SAP_BCA;5988;CheckingAccount;BankManagingAccount;AccountHolder;US;02.04.2016;Banking;;02.04.2016;;;USD;02.04.2016;
2171;1989;SAP_BCA;5989;CheckingAccount;BankManagingAccount;AccountHolder;US;26.05.2013;Banking;;26.05.2013;;;USD;26.05.2013;
2172;1990;SAP_BCA;5990;CheckingAccount;BankManagingAccount;AccountHolder;US;07.12.2014;Banking;;07.12.2014;;;USD;07.12.2014;
2173;1991;SAP_BCA;5991;CheckingAccount;BankManagingAccount;AccountHolder;US;09.11.2012;Banking;;09.11.2012;;;USD;09.11.2012;
2174;1992;SAP_BCA;5992;CheckingAccount;BankManagingAccount;AccountHolder;US;03.01.2015;Banking;;03.01.2015;;;USD;03.01.2015;
2175;1993;SAP_BCA;5993;CheckingAccount;BankManagingAccount;AccountHolder;US;03.11.2016;Banking;;03.11.2016;;;USD;03.11.2016;
2176;1994;SAP_BCA;5994;CheckingAccount;BankManagingAccount;AccountHolder;US;18.06.2014;Banking;;18.06.2014;;;USD;18.06.2014;
2177;1995;SAP_BCA;5995;CheckingAccount;BankManagingAccount;AccountHolder;US;11.08.2012;Banking;;11.08.2012;;;USD;11.08.2012;
2178;1996;SAP_BCA;5996;CheckingAccount;BankManagingAccount;AccountHolder;US;21.11.2012;Banking;;21.11.2012;;;USD;21.11.2012;
2179;1997;SAP_BCA;5997;CheckingAccount;BankManagingAccount;AccountHolder;US;22.03.2017;Banking;;22.03.2017;;;USD;22.03.2017;
2180;1998;SAP_BCA;5998;CheckingAccount;BankManagingAccount;AccountHolder;US;15.01.2013;Banking;;15.01.2013;;;USD;15.01.2013;
2181;1999;SAP_BCA;5999;CheckingAccount;BankManagingAccount;AccountHolder;US;23.01.2012;Banking;;23.01.2012;;;USD;23.01.2012;
2182;2000;SAP_BCA;6000;CheckingAccount;BankManagingAccount;AccountHolder;US;14.04.2016;Banking;;14.04.2016;;;USD;14.04.2016;
2183;2001;SAP_BCA;6001;CheckingAccount;BankManagingAccount;AccountHolder;US;07.02.2017;Banking;;07.02.2017;;;USD;07.02.2017;
2184;2002;SAP_BCA;6002;CheckingAccount;BankManagingAccount;AccountHolder;US;30.06.2013;Banking;;30.06.2013;;;USD;30.06.2013;
2185;2003;SAP_BCA;6003;CheckingAccount;BankManagingAccount;AccountHolder;US;24.07.2013;Banking;;24.07.2013;;;USD;24.07.2013;
2186;2004;SAP_BCA;6004;CheckingAccount;BankManagingAccount;AccountHolder;US;18.08.2013;Banking;;18.08.2013;;;USD;18.08.2013;
2187;2005;SAP_BCA;6005;CheckingAccount;BankManagingAccount;AccountHolder;US;26.07.2015;Banking;;26.07.2015;;;USD;26.07.2015;
2188;2006;SAP_BCA;6006;CheckingAccount;BankManagingAccount;AccountHolder;US;16.04.2014;Banking;;16.04.2014;;;USD;16.04.2014;
2189;2007;SAP_BCA;6007;CheckingAccount;BankManagingAccount;AccountHolder;US;21.03.2016;Banking;;21.03.2016;;;USD;21.03.2016;
2190;2008;SAP_BCA;6008;CheckingAccount;BankManagingAccount;AccountHolder;US;19.05.2013;Banking;;19.05.2013;;;USD;19.05.2013;
2191;2009;SAP_BCA;6009;CheckingAccount;BankManagingAccount;AccountHolder;US;09.03.2013;Banking;;09.03.2013;;;USD;09.03.2013;
2192;2010;SAP_BCA;6010;CheckingAccount;BankManagingAccount;AccountHolder;US;12.03.2013;Banking;;12.03.2013;;;USD;12.03.2013;
2193;2011;SAP_BCA;6011;CheckingAccount;BankManagingAccount;AccountHolder;US;30.03.2012;Banking;;30.03.2012;;;USD;30.03.2012;
2194;2012;SAP_BCA;6012;CheckingAccount;BankManagingAccount;AccountHolder;US;12.02.2012;Banking;;12.02.2012;;;USD;12.02.2012;
2195;2013;SAP_BCA;6013;CheckingAccount;BankManagingAccount;AccountHolder;US;22.01.2012;Banking;;22.01.2012;;;USD;22.01.2012;
2196;2014;SAP_BCA;6014;CheckingAccount;BankManagingAccount;AccountHolder;US;13.04.2015;Banking;;13.04.2015;;;USD;13.04.2015;
2197;2015;SAP_BCA;6015;CheckingAccount;BankManagingAccount;AccountHolder;US;01.08.2015;Banking;;01.08.2015;;;USD;01.08.2015;
2198;2016;SAP_BCA;6016;CheckingAccount;BankManagingAccount;AccountHolder;US;03.09.2012;Banking;;03.09.2012;;;USD;03.09.2012;
2199;2017;SAP_BCA;6017;CheckingAccount;BankManagingAccount;AccountHolder;US;07.03.2017;Banking;;07.03.2017;;;USD;07.03.2017;
2200;2018;SAP_BCA;6018;CheckingAccount;BankManagingAccount;AccountHolder;US;02.04.2014;Banking;;02.04.2014;;;USD;02.04.2014;
2201;2019;SAP_BCA;6019;CheckingAccount;BankManagingAccount;AccountHolder;US;26.01.2014;Banking;;26.01.2014;;;USD;26.01.2014;
2202;2020;SAP_BCA;6020;CheckingAccount;BankManagingAccount;AccountHolder;US;24.09.2013;Banking;;24.09.2013;;;USD;24.09.2013;
2203;2021;SAP_BCA;6021;CheckingAccount;BankManagingAccount;AccountHolder;US;06.04.2017;Banking;;06.04.2017;;;USD;06.04.2017;
2204;2022;SAP_BCA;6022;CheckingAccount;BankManagingAccount;AccountHolder;US;19.08.2012;Banking;;19.08.2012;;;USD;19.08.2012;
2205;2023;SAP_BCA;6023;CheckingAccount;BankManagingAccount;AccountHolder;US;12.10.2014;Banking;;12.10.2014;;;USD;12.10.2014;
2206;2024;SAP_BCA;6024;CheckingAccount;BankManagingAccount;AccountHolder;US;08.06.2013;Banking;;08.06.2013;;;USD;08.06.2013;
2207;2025;SAP_BCA;6025;CheckingAccount;BankManagingAccount;AccountHolder;US;03.03.2016;Banking;;03.03.2016;;;USD;03.03.2016;
2208;2026;SAP_BCA;6026;CheckingAccount;BankManagingAccount;AccountHolder;US;01.02.2017;Banking;;01.02.2017;;;USD;01.02.2017;
2209;2027;SAP_BCA;6027;CheckingAccount;BankManagingAccount;AccountHolder;US;06.01.2013;Banking;;06.01.2013;;;USD;06.01.2013;
2210;2028;SAP_BCA;6028;CheckingAccount;BankManagingAccount;AccountHolder;US;15.03.2013;Banking;;15.03.2013;;;USD;15.03.2013;
2211;2029;SAP_BCA;6029;CheckingAccount;BankManagingAccount;AccountHolder;US;18.04.2012;Banking;;18.04.2012;;;USD;18.04.2012;
2212;2030;SAP_BCA;6030;CheckingAccount;BankManagingAccount;AccountHolder;US;31.05.2014;Banking;;31.05.2014;;;USD;31.05.2014;
2213;2031;SAP_BCA;6031;CheckingAccount;BankManagingAccount;AccountHolder;US;26.06.2014;Banking;;26.06.2014;;;USD;26.06.2014;
2214;2032;SAP_BCA;6032;CheckingAccount;BankManagingAccount;AccountHolder;US;04.04.2017;Banking;;04.04.2017;;;USD;04.04.2017;
2215;2033;SAP_BCA;6033;CheckingAccount;BankManagingAccount;AccountHolder;US;28.05.2014;Banking;;28.05.2014;;;USD;28.05.2014;
2216;2034;SAP_BCA;6034;CheckingAccount;BankManagingAccount;AccountHolder;US;15.11.2013;Banking;;15.11.2013;;;USD;15.11.2013;
2217;2035;SAP_BCA;6035;CheckingAccount;BankManagingAccount;AccountHolder;US;07.07.2014;Banking;;07.07.2014;;;USD;07.07.2014;
